Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,away town,Away Town,18,,6.1327778,-9.2355556
lr,baaja,Baaja,12,,6.7166667,-10.9833333
lr,baddu,Baddu,16,,4.7072222,-8.4777778
lr,bahoke,Bahoke,13,,4.6441667,-7.6825
lr,boaka camp,Boaka Camp,04,,7.5833333,-10.6333333
lr,bopolu,Bopolu,21,,7.0666667,-10.4875
lr,datoda,Datoda,22,,5.1963889,-7.8755556
lr,tchien,Tchien,19,,6.0666667,-8.1280556
lr,voinjama,Voinjama,20,,8.4219444,-9.7477778
ls,abebe,Abebe,14,,-29.6333333,27.65
ls,alwyns kop,Alwyns Kop,18,,-30.4,27.6166667
ls,baroaneng,Baroaneng,13,,-29.7166667,27.35
ls,berea hills,Berea Hills,10,,-29.2333333,27.6166667
ls,berente,Berente,15,,-29.9,27.65
ls,bokong,Bokong,19,,-29.3333333,28.4666667
ls,butha-buthe,Butha-Buthe,11,,-28.7833333,28.2333333
ls,corn exchange,Corn Exchange,12,,-28.9833333,27.9833333
ls,hill top,Hill Top,17,,-30.0333333,28.7833333
ls,lebingwanas cattle post,Lebingwanas Cattle Post,16,,-28.9166667,28.9
ls,maputsoe,Maputsoe,03,,-28.8833333,27.9
lt,aÅany,≈Åany,60,,55.4333333,24.5833333
lt,aÅawkswo,≈Åawkswo,63,,55.6205556,22.23
lt,aÅazdeniki,≈Åazdeniki,58,,56.0,21.2
lt,abolai,Abolai,65,,54.35,25.4666667
lt,abrieskai,Abrieskai,61,,55.6166667,23.4666667
lt,abshruten,Abshruten,62,,55.0833333,22.4666667
lt,adamarina,Adamarina,59,,54.5833333,23.25
lt,adomishkyay,Adomishkyay,40,,56.0433333,23.5063889
lt,adutishkis,Adutishkis,64,,55.15,26.6
lt,agripishki,Agripishki,56,,54.5666667,24.3333333
lt,agurkiske,Agurkiske,57,,54.8333333,23.55
lu,abweiler,Abweiler,03,75,49.5336111,6.0808333
lu,ahn,Ahn,02,,49.6244444,6.4216667
lu,allerborn,Allerborn,01,59,50.0366667,5.8708333
lv,abaine,Abaine,20,,56.8333333,26.8666667
lv,abali,Abali,15,,57.0833333,21.6833333
lv,abaruni,Abaruni,07,,55.9833333,26.5666667
lv,abava,Abava,29,,56.95,22.9666667
lv,abava,Abava,33,,57.1,21.8833333
lv,abeles,Abeles,08,,56.4797222,23.2611111
lv,abelites,Abelites,17,,56.7666667,21.4666667
lv,aboldari,Aboldari,03,,56.9333333,27.0333333
lv,aboli,Aboli,27,,56.8,22.3833333
lv,abolini,Abolini,04,,56.5308333,23.6061111
lv,aboltini,Aboltini,18,,57.6013889,24.4952778
lv,abricki,Abricki,19,,56.5,28.0
lv,abrupe,Abrupe,05,,57.1333333,26.0
lv,absera,Absera,10,,56.2,25.6166667
lv,adamamuiza,Adamamuiza,02,,57.4333333,26.6666667
lv,adamova,Adamova,24,,56.5666667,27.3666667
lv,adazhi-02,Adazhi-02,26,,57.0938889,24.3655556
lv,aderkasi,Aderkasi,21,,56.85,25.3333333
lv,adganiski,Adganiski,14,,55.9166667,27.4166667
lv,aduliena,Aduliena,09,,57.0833333,26.5166667
lv,agenkalne inlet,Agenkalne Inlet,25,,56.9397222,24.0738889
lv,aglona,Aglona,22,,56.1333333,27.0166667
lv,aiskari,Aiskari,01,,56.7333333,26.7
lv,aizklani,Aizklani,28,,57.6666667,22.5666667
lv,aizupe,Aizupe,12,,56.6913889,23.7977778
lv,anni,Anni,30,,57.7,26.1833333
lv,apin,Apin,31,,57.5,25.25
lv,bikses,Bikses,16,,56.55,21.1
lv,bushniyeki,Bushniyeki,32,,57.4341667,21.6561111
lv,daugavpils,Daugavpils,06,111564,55.8833333,26.5333333
lv,michalava,Michalava,23,,56.5,27.4166667
ly,`aawinah,`Aawinah,62,,32.0533333,12.5697222
ly,ab'ar as sababil,Ab'ar as Sababil,61,,32.8513889,13.4419444
ly,abu ar rish,Abu ar Rish,51,,32.7288889,12.5016667
ly,abu ghaylan,Abu Ghaylan,03,,32.2666667,13.0166667
ly,abu `isa,Abu `Isa,53,,32.7527778,12.6302778
ly,abu njaym,Abu Njaym,58,,30.5833333,15.4
ly,abu zayyan,Abu Zayyan,57,,32.0997222,12.9786111
ly,acroma,Acroma,42,,32.0333333,23.6833333
ly,ad dawun,Ad Dawun,41,,32.4333333,13.4666667
ly,ad dirsiyah,Ad Dirsiyah,09,,32.7166667,20.95
ly,ad duwaysah,Ad Duwaysah,13,,27.5166667,13.95
ly,adjadabia,Adjadabia,47,,30.7591667,20.2230556
ly,aggar,Aggar,30,,25.9633333,13.5313889
ly,ahqaf al jabbarat,Ahqaf al Jabbarat,49,,32.6872222,21.9102778
ly,ahqaf ar ruzat,Ahqaf ar Ruzat,36,,32.8316667,21.9044444
ly,`a'ilat lamwis,`A'ilat Lamwis,43,,32.1333333,20.2333333
ly,ain ghezaia,Ain Ghezaia,56,,31.9041667,10.8141667
ly,ain mara,Ain Mara,11,,32.75,22.3833333
ly,alabia,Alabia,02,,32.1833333,20.6
ly,al abyad,Al Abyad,52,,26.75,14.0166667
ly,al `akarit,Al `Akarit,50,,32.6011111,13.9133333
ly,al `assah,Al `Assah,06,,32.8333333,11.6333333
ly,al `awaynat,Al `Awaynat,08,,21.5666667,24.8333333
ly,al-baida,Al-Baida,04,,32.7663889,21.7416667
ly,al barahimah,Al Barahimah,24,,31.9333333,12.1833333
ly,al bayyadah,Al Bayyadah,48,,32.5636111,21.2488889
ly,al birkah,Al Birkah,54,,32.1,20.0833333
ly,al fawatir,Al Fawatir,45,,32.45,14.5666667
ly,al-foqaha',Al-Foqaha',05,,27.8333333,16.35
ly,al fuqaha',Al Fuqaha',18,,31.7833333,14.05
ly,al ghazzabiyah,Al Ghazzabiyah,31,,32.0166667,10.8333333
ly,al halamah,Al Halamah,59,,31.7558333,14.0180556
ly,al hiri,Al Hiri,25,,29.05,21.5166667
ly,al `izziyat,Al `Izziyat,55,,32.25,20.0666667
ly,al jadid,Al Jadid,34,,27.05,14.4
ly,al mallahah al bahriyah,Al Mallahah al Bahriyah,29,,30.6833333,12.0666667
ly,anay,Anay,23,,24.1166667,11.3666667
ly,an nawfaliyah,An Nawfaliyah,19,,30.7833333,17.8333333
ly,ash shurraf,Ash Shurraf,27,,32.5833333,13.95
ly,as sultan,As Sultan,60,,31.1177778,17.1475
ly,castelverde,Castelverde,10,,32.75,13.7166667
ly,giarruta,Giarr˙ta,32,,31.8166667,19.9833333
ly,qasr bin ghashir,Qasr Bin Ghashir,33,,32.6833333,13.1833333
ly,sayyad,Sayyad,26,,32.8166667,12.95
ly,suq al `alaliqah,Suq al `Alaliqah,35,,32.75,11.9833333
ma,aabasen,Aabasen,57,,35.05,-4.5
ma,aaboud,A‚boud,58,,35.123179,-4.439054
ma,aachour,Aachour,55,,31.300264,-7.215594
ma,aalane,A‚lane,47,,31.51332,-7.37332
ma,aamire,A‚mire,54,,35.089843,-3.024066
ma,aaouifate,A‚ouifate,52,,34.625552,-5.576183
ma,aarbane,A‚rbane,48,,32.971581,-4.871191
ma,abachkou,Abachkou,56,,31.588913,-6.628342
ma,abadla,Abadla,51,,32.431474,-8.852447
ma,abattekh,Abattekh,53,,27.83,-11.46
ma,abdelhadi,Abdelhadi,46,,33.218085,-4.628619
ma,ac ckhirat,AÁ «khirat,49,,33.849844,-7.040368
ma,achachka,Achachka,50,,32.913403,-6.527525
ma,ad dar al bayda',Ad Dar al Bayda',45,,33.592779,-7.619157
mc,condamine,Condamine,00,,43.7333333,7.4166667
md,abaclia,Abaclia,61,,46.361944,28.941944
md,achendorf,Achendorf,64,,46.111944,28.328889
md,acui,Acui,65,,46.186667,28.424722
md,adjiler,Adjiler,88,,46.492778,29.620833
md,afanasievca,Afanasievca,58,,47.323056,29.253611
md,afumati,Afumati,80,,46.984444,28.210556
md,agronomovca,Agronomovca,92,,47.348611,27.896389
md,alauat,Alauat,90,,45.866111,28.585833
md,albina,Albina,68,,46.704444,28.641944
md,albinets,Albinets,74,,47.556389,27.6375
md,albinita,Albinita,59,,46.890556,29.173889
md,alcedar,Alcedar,86,,47.868056,28.874722
md,aleksandren',Aleksandren',75,,47.955278,28.128889
md,aleksandreni noua,Aleksandreni Noua,78,,46.721944,29.023056
md,aleksandreni-tyrg,Aleksandreni-Tyrg,85,,47.805556,28.075833
md,aleksandren' nouy,Aleksandren' Nouy,73,,48.147222,27.258333
md,aleksandreshty,Aleksandreshty,84,,47.894444,27.431111
md,aleksandrovka,Aleksandrovka,67,,46.701111,29.089167
md,aleksandru-chel-bun,Aleksandru-chel-Bun,87,,48.096944,28.340556
md,alekseyevka,Alekseyevka,51,,46.026389,28.5675
md,andreevca,Andreevca,82,,47.538889,28.8775
md,aneny,Aneny,77,,46.889167,28.466389
md,anfisovka,Anfisovka,71,,47.944167,27.8675
md,arianeshty,Arianeshty,70,,48.375278,27.843056
md,arkhiyereyskiy,Arkhiyereyskiy,57,,46.975278,28.819444
md,ataki,Ataki,81,,48.43,27.793889
md,bachushka,Bachushka,83,,47.638889,28.986944
md,bagu,Bagu,66,,47.4225,28.466667
md,baius,Baius,79,,46.458889,28.4825
md,balabanesht',Balabanesht',69,,47.068333,29.131944
md,balasineshti,Balasineshti,63,,48.243889,26.960556
md,balatina,Balatina,76,,47.693333,27.347222
md,balti,Balti,60,150472,47.761667,27.928889
md,baneshti,Baneshti,91,,47.572222,28.378333
md,beleshty,Beleshty,89,,47.214167,28.664167
md,bendary,Bendary,62,,46.830556,29.471111
md,cocieri,Cocieri,72,,47.3075,29.110278
me,abzi-kula,Abzi-Kula,00,,42.485,19.181111
mg,abatoafo,Abatoafo,05,,-18.05,47.7833333
mg,abedo,Abedo,03,,-15.65,46.95
mg,abo,Abo,06,,-22.6166667,44.65
mg,aboaziny,Aboaziny,02,,-23.6833333,47.2333333
mg,adabotokana,Adabotokana,01,,-13.2,48.95
mg,aharana,Aharana,04,,-19.0,48.5666667
mh,ine,Ine,00,,6.9833333,171.7
mk,adzarlar,Adzarlar,79,,41.9780556,21.6494444
mk,adzemka,Adzemka,10,,41.8947222,20.9425
mk,adzibegovo,Adzibegovo,60,,41.7602778,21.9852778
mk,adzievci,Adzievci,88,,41.5888889,20.6130556
mk,adzinci,Adzinci,97,,42.2547222,21.8502778
mk,aêevaëelijad,√êevƒëelijad,33,,41.1391667,22.5025
mk,afmate,Afmate,94,,41.7211111,21.0088889
mk,agino selo,Agino Selo,75,,42.0463889,21.6811111
mk,ajranli,Ajranli,A8,,41.3466667,22.5311111
mk,ajvatovac,Ajvatovac,36,,42.0063889,21.6102778
mk,akhris,Akhris,74,,41.1172222,20.8019444
mk,alakince,Alakince,A4,,41.945,21.8816667
mk,alasevce,Alasevce,59,,42.1861111,21.5902778
mk,aldanci,Aldanci,C4,,41.3683333,21.2963889
mk,aldinc,Aldinc,A2,,41.8030556,21.4286111
mk,aleksandrovo,Aleksandrovo,53,,41.3380556,21.4066667
mk,alilabasi,Alilabasi,84,,41.6966667,22.4797222
mk,alince,Alince,26,,41.2588889,21.4811111
mk,alince,Alince,85,,42.2094444,21.9994444
mk,alinci,Alinci,A7,,41.1511111,21.5052778
mk,alisavci,Alisavci,52,,42.2813889,22.2694444
mk,aljkurtovci,Aljkurtovci,C1,,41.5772222,20.9183333
mk,alsar,Alsar,B5,,41.155,21.9433333
mk,ame,Ame,21,,41.5516667,20.5266667
mk,amzali,Amzali,11,,41.5013889,22.7563889
mk,andrejevo,Andrejevo,31,,42.0533333,21.0191667
mk,angelci,Angelci,A9,,41.4763889,22.6111111
mk,aêonceli,√êonceli,96,,41.2563889,22.6655556
mk,aêorce petrov,√êorce Petrov,90,,42.0077778,21.3530556
mk,aracine,AraÁinÎ,01,,42.0263889,21.5619444
mk,aranaëel,Aranƒëel,77,,41.5947222,21.0244444
mk,arazli,Arazli,66,,41.3666667,22.4666667
mk,arbinovo,Arbinovo,03,,41.3705556,20.8288889
mk,argulica,Argulica,40,,41.8194444,22.2794444
mk,arilevo,Arilevo,54,,41.3963889,21.1983333
mk,arnacija,Arnacija,48,,41.9775,21.2733333
mk,arvati,Arvati,86,,40.9436111,21.1130556
mk,arzhano,Arzhano,61,,41.3730556,20.6655556
mk,atista,Atista,B6,,41.4533333,21.0391667
mk,aêuraëeviste,√êurƒëeviste,70,,41.8944444,20.8622222
mk,babi,Babi,98,,41.7594444,22.2025
mk,babino,Babino,93,,41.2994444,21.0797222
mk,babiste,Babiste,76,,42.0175,22.4147222
mk,babuna,Babuna,B1,,41.6808333,21.8027778
mk,bac,Bac,02,692,40.9333333,21.5666667
mk,badar,Badar,C2,,41.8644444,21.6880556
mk,badelin,Badelin,72,,41.45,22.95
mk,bajrambos,Bajrambos,A1,,41.3094444,22.705
mk,balaban,Balaban,64,,41.7466667,20.7822222
mk,baldovenci,Baldovenci,71,,41.0158333,21.5383333
mk,balin dol,Balin Dol,34,,41.7908333,20.9380556
mk,banajni,Banajni,20,,42.1080556,21.3880556
mk,banja,Banja,25,,41.405,22.2488889
mk,banja,Banja,73,,41.9113889,22.3336111
mk,banjica,Banjica,15,,41.7005556,21.6655556
mk,banjsko,Banjsko,68,,41.3838889,22.7436111
mk,barakovo,Barakovo,24,,41.2505556,21.2266667
mk,barbarevo,Barbarevo,83,,41.9813889,22.0627778
mk,(( barbaros )),(( Barbaros )),63,,41.5083333,21.2741667
mk,bardovce,Bardovce,41,,42.0269444,21.3761111
mk,baresane,Baresane,05,,40.95,21.35
mk,barovo,Barovo,92,,41.9452778,21.3438889
mk,bedinje,Bedinje,57,,42.1416667,21.6963889
mk,begniste,Begniste,42,,41.3675,21.9975
mk,bela vodica,Bela Vodica,82,,41.3366667,21.7036111
mk,beli,Beli,46,,41.9275,22.3805556
mk,belica,Belica,89,,41.6761111,21.3044444
mk,beljakovce,Beljakovce,45,,42.1152778,21.93
mk,belo pole,Belo Pole,28,,41.4108333,21.3961111
mk,beloviste,Beloviste,27,,41.7755556,20.9355556
mk,beloviste,Beloviste,B8,,42.1366667,21.1041667
mk,beranci,Beranci,67,,41.1588889,21.3597222
mk,berovo,Berovo,04,13847,41.7030556,22.8577778
mk,bervenice,BÎrvenicÎ,12,,41.9672222,20.9808333
mk,bezikovo,Bezikovo,62,,41.9725,22.5280556
mk,bezovec,Bezovec,91,,42.0533333,20.8280556
mk,bidzevo,Bidzevo,23,,41.23,20.6983333
mk,bigla,Bigla,22,,41.9608333,22.6775
mk,bigor dolenci,Bigor Dolenci,B4,,41.4855556,21.0
mk,bistrica,Bistrica,09,,41.6155556,21.5161111
mk,bitola,Bitola,06,86528,41.0311111,21.3402778
mk,blaca,Blaca,07,,41.8377778,22.5780556
mk,blace,Blace,16,,41.895,21.0202778
mk,blizanci,Blizanci,51,,42.0525,22.2169444
mk,bogdanci,Bogdanci,08,8635,41.2030556,22.5755556
mk,bohula,Bohula,49,,41.2880556,22.1616667
mk,bojana,Bojana,C3,,42.0,21.1930556
mk,boroec,Boroec,58,,41.2894444,20.5961111
mk,bosnjani,Bosnjani,A3,,42.0633333,21.4344444
mk,brezno,Brezno,A5,,42.0858333,21.0388889
mk,brezovec,Brezovec,B9,,41.7552778,20.7838889
mk,brnik,Brnik,95,,41.0819444,21.6405556
mk,brusnik,Brusnik,69,,41.5108333,22.2075
mk,brzdani,Brzdani,30,,41.4466667,20.9069444
mk,buciste,Buciste,C5,,41.9288889,22.1966667
mk,budinarci,Budinarci,78,,41.7641667,22.7755556
mk,burilcevo,Burilcevo,19,,41.8425,22.2961111
mk,capari,Capari,14,1311,41.0561111,21.1783333
mk,crni vrv,Crni Vrv,56,,41.1030556,21.2447222
mk,debrese,Debrese,B7,,41.8175,20.8805556
mk,debriste,Debriste,87,,41.4597222,21.8819444
mk,dolna belica,Dolna Belica,B2,,41.2133333,20.635
mk,dolni lipovik,Dolni Lipovik,47,,41.5041667,22.4569444
mk,dolno gradsko,Dolno Gradsko,35,,41.5722222,21.9627778
mk,dolno lakocerej,Dolno Lakocerej,50,,41.1588889,20.7955556
mk,dolno lisice,Dolno Lisice,44,,41.9575,21.5375
mk,dolno orasje,Dolno Orasje,38,,42.1019444,21.16
mk,dolno oreovec,Dolno Oreovec,80,,41.4916667,21.1325
mk,dolno palciste,Dolno Palciste,39,,41.9680556,20.9261111
mk,(( dolno trlo )),(( Dolno Trlo )),37,,41.4719444,21.7808333
mk,draslajca,Draslajca,99,,41.2155556,20.6930556
mk,dukatino,Dukatino,81,,41.5436111,22.5444444
mk,gajre,Gajre,A6,,42.0125,20.9444444
mk,gorenci,Gorenci,65,,41.1902778,20.7575
mk,gorna belica,Gorna Belica,B3,,41.2238889,20.5544444
mk,grdovci,Grdovci,C6,,41.8808333,22.4191667
mk,karpos,Karpos,43,,41.5052778,20.9633333
mk,kuklis,Kuklis,55,4368,41.4052778,22.6652778
ml,abaladougou kenieba,Abaladougou KÈniÈba,07,,12.0444444,-8.6280556
ml,abdalaye,Abdalaye,04,,15.2833333,-5.3333333
ml,abdoul sinia,Abdoul Sinia,03,,14.9333333,-11.75
ml,abdou salam,Abdou Salam,02,,16.85,-0.35
ml,acil barhe,Acil BarhÈ,00,,15.0,-9.2333333
ml,adabai mahamoud,AdabaÔ Mahamoud,08,,16.0833333,-2.6833333
ml,adamabougou,Adamabougou,05,,13.3333333,-5.2
ml,ali hamadou lilae,Ali Hamadou LilaÈ,06,,10.6,-6.2
ml,badalabougou,Badalabougou,01,,12.6255556,-7.9838889
ml,gao,Gao,09,38186,16.2666667,-0.05
ml,kidal,Kidal,10,11642,18.4411111,1.4077778
mm,aba-wa,Aba-wa,09,,17.65,96.7333333
mm,abaw,Abaw,13,,15.25,97.8166667
mm,abegong,Abegong,04,,27.2,98.5
mm,abeuk,Abeuk,01,,20.1166667,93.9
mm,abyauk,Abyauk,17,,16.6205556,96.0455556
mm,acha,Acha,03,,16.2166667,95.7
mm,adon,Adon,12,,12.5666667,98.8
mm,ahlan,Ahlan,05,,17.2833333,97.6333333
mm,ahlaw,Ahlaw,10,,24.0833333,94.35
mm,ahlele,Ahlele,07,,19.4666667,94.95
mm,ahru,Ahru,02,,21.9,93.1666667
mm,a-hu-chai,A-hu-chai,11,,23.2833333,98.8166667
mm,aingbok,Aingbok,08,,20.4666667,95.9833333
mm,allanmyo,Allanmyo,15,57904,19.3666667,95.2166667
mm,aungkanhlaing,Aungkanhlaing,16,,16.9005556,96.7858333
mm,banawn auk,Banawn Auk,06,,18.85,97.3333333
mm,loikwang,Loikwang,22,,19.8130556,98.0613889
mn,abaragin khid,Abaragin Khid,07,,45.7666667,111.2
mn,abaraha,Abaraha,14,,44.3833333,105.55
mn,abarahaiin hural,Abarahaiin Hural,08,,45.2166667,108.0333333
mn,abdaliin huryee,Abdaliin H¸ryee,09,,48.9833333,98.3333333
mn,abdara-bayan,Abdara-Bayan,18,,47.1666667,107.1666667
mn,abdartayn sum,Abdartayn S¸m,17,,46.3666667,113.5833333
mn,abdzaba,Abdzaba,21,,47.9,103.4166667
mn,achzhirigyyn khure,Achzhirigyyn Khure,01,,48.8166667,100.9666667
mn,agatayn hiid,Agatayn Hiid,24,,46.5833333,108.6166667
mn,ahay-beeseiin-huree,Ahay-Beeseiin-H¸ree,11,,46.6,109.4
mn,ak-aral,Ak-aral,03,,49.2,90.9
mn,a-la-erh-t'u,A-la-erh-t'u,06,,48.6833333,115.9666667
mn,alag-erdene,Alag-Erdene,13,,50.1213889,100.0430556
mn,altai,AltaÔ,10,,44.9166667,95.4166667
mn,altai,Altai,12,,45.8,92.2833333
mn,altanbulag,Altanbulag,16,,50.3155556,106.4986111
mn,amar-buyantayn-huree,Amar-Buyantayn-H¸ree,02,,44.6166667,98.7
mn,amogolambu,Amogolambu,20,,47.9,107.0
mn,arbai khere,Arbai Khere,15,,46.25,102.7666667
mn,barun datsan khure,Barun datsan khure,19,,49.2,94.4166667
mn,bayan hara,Bayan Hara,23,,49.915,106.1866667
mn,erdenet,Erdenet,25,79649,49.0333333,104.0833333
mo,ao-men,Ao-men,01,,22.2,113.55
mp,abercrombie,Abercrombie,18,,-20.1480556,57.5161111
mp,albion,Albion,12,,-20.2116667,57.4008333
mp,alma,Alma,15,,-20.2397222,57.5663889
mp,amaury,Amaury,19,,-20.1308333,57.6591667
mp,amitie,AmitiÈ,16,,-20.15,57.5666667
mp,anse aux anglais,Anse aux Anglais,23,,-19.675,63.4305556
mp,anse jonchee,Anse JonchÈe,14,,-20.3475,57.7452778
mp,argy,Argy,13,,-20.1980556,57.7294444
mp,bagatelle,Bagatelle,17,,-20.2505556,57.5133333
mp,baie du cap,Baie du Cap,20,,-20.4883333,57.3705556
mp,porte sainte rita,Porte Sainte Rita,00,,-10.4833333,56.7
mq,abandonne,AbandonnÈ,00,,14.8166667,-61.1166667
mr,abari,Abari,05,,16.3666667,-13.9833333
mr,abdel begrou,Abdel Begrou,01,,15.5666667,-7.1166667
mr,adabai doulel,AdabaÔ Doulel,04,,16.2333333,-13.7
mr,afrare,AfrarÈ,03,,15.2166667,-10.95
mr,agouemit,AgouÈmit,10,,15.5666667,-12.3333333
mr,agueni,Agueni,07,,20.5166667,-13.1666667
mr,aime msira,AÔmÈ Msira,02,,15.7333333,-9.3166667
mr,'ain ben tili,'AÔn Ben Tili,11,,25.9333333,-9.5833333
mr,akjoujt,Akjoujt,12,,19.75,-14.3833333
mr,beila,BeÔla,06,,18.1772222,-15.8755556
mr,boulanouar,Boulanouar,08,,21.2666667,-16.5
mr,chegga,Chegga,00,,25.3833333,-5.7833333
mr,fort cappolani,Fort Cappolani,09,,18.55,-11.4166667
ms,amersham,Amersham,01,,16.7,-62.2
ms,baker hill,Baker Hill,03,,16.7666667,-62.2
ms,beech hill,Beech Hill,02,,16.7166667,-62.1833333
mt,ainsielem,Ainsielem,00,,36.026389,14.285
mu,abercrombie,Abercrombie,18,,-20.1480556,57.5161111
mu,albion,Albion,12,3254,-20.2116667,57.4008333
mu,alma,Alma,15,,-20.2397222,57.5663889
mu,amaury,Amaury,19,2912,-20.1308333,57.6591667
mu,amitie,AmitiÈ,16,,-20.15,57.5666667
mu,anse aux anglais,Anse aux Anglais,23,,-19.675,63.4305556
mu,anse jonchee,Anse JonchÈe,14,,-20.3475,57.7452778
mu,argy,Argy,13,,-20.1980556,57.7294444
mu,bagatelle,Bagatelle,17,,-20.2505556,57.5133333
mu,baie du cap,Baie du Cap,20,,-20.4883333,57.3705556
mu,porte sainte rita,Porte Sainte Rita,00,,-10.4833333,56.7
mv,dhidhdhoo,Dhidhdhoo,26,3039,6.8833333,73.1
mv,gamu,Gamu,01,,-0.7,73.15
mv,maale,Maale,40,,4.1666667,73.5
mw,aaron,Aaron,18,,-12.75,34.2166667
mw,aaron,Aaron,21,,-11.2,33.8333333
mw,abel chunga,Abel Chunga,15,,-12.1666667,33.4833333
mw,abele,Abele,11,,-14.1333333,33.6666667
mw,abindanjoke,Abindanjoke,20,,-13.4,33.9
mw,abisai,Abisai,22,,-13.7833333,34.4666667
mw,abraham,Abraham,13,,-13.65,33.1666667
mw,adam,Adam,04,,-9.5166667,33.2166667
mw,agabu,Agabu,16,,-14.6,34.7666667
mw,agamonje,Agamonje,07,,-13.5166667,33.8666667
mw,alamu,Alamu,09,,-12.5666667,33.45
mw,alexander liti,Alexander Liti,23,,-15.3333333,35.4166667
mw,alifandaka,Alifandaka,19,,-17.0666667,35.0833333
mw,alimenda,Alimenda,02,,-16.2166667,34.6666667
mw,alufasi,Alufasi,05,,-16.4666667,34.95
mw,andreya,Andreya,06,,-14.4333333,34.1
mw,austeni,Austeni,26,,-14.7666667,34.9166667
mw,bakali,Bakali,12,,-14.6666667,35.4166667
mw,bakhili,Bakhili,28,,-14.6833333,35.8166667
mw,bandawe,Bandawe,17,,-11.95,34.1666667
mw,biza,Biza,03,,-15.5333333,35.2166667
mw,blantyre,Blantyre,24,584870,-15.7833333,35.0
mw,bunganiro,Bunganiro,08,,-10.3166667,34.0333333
mw,burnett,Burnett,30,,-15.3,35.8166667
mw,cakulembera,Cakulembera,25,,-15.3,34.6
mw,chonde,Chonde,29,,-16.0,35.3166667
mx,abadiano,Abadiano,16,,19.983333,-102.85
mx,abajo,Abajo,06,,28.033333,-107.7
mx,abajo,Abajo,30,,21.433333,-97.583333
mx,abala,Abal·,31,,20.633333,-89.683333
mx,abal,Abal,23,,19.95,-88.866667
mx,abandonado,Abandonado,26,,27.666667,-109.933333
mx,abanoa,Abanoa,29,,19.133333,-98.15
mx,abasolo,Abasolo,05,,16.8,-92.166667
mx,abasolo,Abasolo,07,,27.2,-101.4
mx,abasolo,Abasolo,10,,25.3,-104.666667
mx,abasolo,Abasolo,11,25821,20.45,-101.516667
mx,abasolo,Abasolo,19,,25.95,-100.4
mx,abasolo,Abasolo,20,,16.983333,-96.583333
mx,abasolo,Abasolo,27,,17.65,-92.6
mx,abasolo,Abasolo,28,6740,24.066667,-98.366667
mx,abejones,Abejones,12,,18.066667,-101.566667
mx,abelardo l. rodriguez,Abelardo L. RodrÌguez,02,,29.8,-115.483333
mx,abelardo l. rodriguez,Abelardo L. RodrÌguez,04,,18.716667,-90.9
mx,abelardo l. rodriguez,Abelardo L. Rodriguez,18,,22.205833,-105.292778
mx,abelardo l. rodriguez,Abelardo L. RodrÌguez,21,,18.569444,-98.408333
mx,abelardo l. rodriguez,Abelardo L. Rodriguez,25,,25.716667,-108.533333
mx,abelea,Abelea,01,,22.35,-102.4
mx,abras del corozo,Abras del Corozo,24,,21.916667,-99.3
mx,abrego,Abrego,32,,23.183333,-103.383333
mx,acahualco,Acahualco,15,13968,19.276944,-99.775556
mx,acahuale,Acahuale,14,,21.133333,-102.5
mx,acahuasco,Acahuasco,13,,20.966667,-98.6
mx,acamilpa,Acamilpa,17,,18.7,-99.166667
mx,acatitan,Acatit·n,08,,19.133333,-103.7
mx,acatitlan,Acatitl·n,22,,21.216667,-99.183333
mx,achemes,Achemes,03,,24.966667,-111.216667
mx,acopilco,Acopilco,09,,19.333333,-99.316667
my,10th mile bazaar,10th Mile Bazaar,11,,1.433333,110.316667
my,abai,Abai,16,,5.6869,118.3847
my,abbey village,Abbey Village,04,,2.3974,102.493
my,abi,Abi,08,,6.483333,100.2
my,a central village,A Central Village,05,,2.8591,102.5217
my,air bagi,Air Bagi,09,,5.32918,100.267889
my,air hangat,Air Hangat,02,,6.420623,99.821992
my,air hitam,Air Hitam,01,,1.915,103.1808
my,air jernih,Air Jernih,13,,4.408,103.404
my,air kuning,Air Kuning,07,,4.183333,101.15
my,ampang,Ampang,06,,3.9,103.083333
my,ampang,Ampang,12,,3.15,101.766667
my,bachok,Bachok,03,,6.066667,102.4
my,bangat,Bangat,15,,5.333333,115.216667
my,batu,Batu,14,,3.2,101.683333
mz,25 de junho "a",25 de Junho "A",04,,-25.9002778,32.5555556
mz,7 de abril,7 de Abril,06,,-15.1438889,39.7052778
mz,abacar,Abacar,09,,-17.1780556,37.8333333
mz,abasulo,Abasulo,07,,-12.1875,34.7075
mz,abdala,Abdala,01,,-11.4266667,39.7177778
mz,abdul,Abdul,02,,-24.4688889,33.1519444
mz,abedula,Abedula,03,,-24.2630556,35.0675
mz,acampamento,Acampamento,10,,-20.3997222,33.23
mz,achuchinhanzi,Achuchinh‚nzi,08,,-14.8383333,34.2019444
mz,afonso,Afonso,05,,-18.2152778,35.8647222
mz,javane,Javane,00,,-4.2833333,34.1333333
na,abbabis,Abbabis,30,,-23.9666667,16.0833333
na,abenab,Abenab,39,,-19.2833333,18.0833333
na,academia,Academia,40,,-22.6102778,17.0672222
na,affenrucken,Affenr¸cken,31,,-28.0833333,15.8166667
na,akutsima,Akutsima,36,,-18.1166667,14.8
na,akweenyanga,Akweenyanga,37,,-17.85,15.7833333
na,amakange,Amakange,32,,-18.1,14.3333333
